timestamp,wind_speed,power,wind_direction,ambient_temperature,turbine_status,pitch_angle,relative_wind_direction
2025-01-15 07:00:00,10.28,1555.14,236.7,-6.6,1,-0.53,-0.4
2025-01-15 08:00:00,4.35,0.0,232.9,-3.9,0,0.07,-1.1
2025-01-15 09:00:00,15.94,0.0,239.2,-5.9,0,8.01,-7.5
2025-01-15 10:00:00,6.79,0.0,239.0,-5.2,0,0.63,-9.8
2025-01-15 11:00:00,6.33,0.0,252.8,-4.3,0,-0.25,4.5
2025-01-15 12:00:00,4.12,0.0,230.4,-1.8,0,-0.11,1.5
2025-01-15 13:00:00,4.01,0.0,235.4,-3.4,0,1.23,1.4
2025-01-15 14:00:00,11.51,0.0,255.9,-0.4,1,-0.37,3.3
2025-01-15 15:00:00,3.72,0.0,242.8,2.4,1,-0.43,0.1
2025-01-15 16:00:00,9.72,0.0,229.8,0.7,1,-0.73,9.9
2025-01-15 17:00:00,6.85,71.35,199.0,1.5,1,0.87,-1.8
2025-01-15 18:00:00,4.76,0.0,248.4,4.6,1,-0.57,2.9
2025-01-15 19:00:00,2.87,0.0,260.3,0.9,1,-0.15,4.8
2025-01-15 20:00:00,9.2,1135.16,213.0,8.6,1,-1.0,1.6
2025-01-15 21:00:00,6.4,319.91,229.6,3.4,1,-0.43,6.0
2025-01-15 22:00:00,5.41,0.0,236.4,3.6,1,0.55,6.5
2025-01-15 23:00:00,1.27,76.0,218.5,6.3,1,-0.32,-6.3
2025-01-16 00:00:00,3.08,34.64,204.8,-0.9,1,-0.28,12.6
2025-01-16 01:00:00,9.38,1099.36,224.7,0.2,1,-0.01,-2.6
2025-01-16 02:00:00,18.19,2978.22,220.1,2.7,1,12.32,14.5
2025-01-16 03:00:00,8.53,666.85,230.8,0.2,1,0.23,0.3
2025-01-16 04:00:00,5.12,0.0,200.9,-1.0,1,-0.08,4.2
2025-01-16 05:00:00,7.66,373.17,240.9,-5.4,1,0.81,8.8
2025-01-16 06:00:00,5.95,190.68,246.1,-5.2,1,0.0,1.7
2025-01-16 07:00:00,7.17,342.15,206.0,-6.0,1,0.36,-7.6
2025-01-16 08:00:00,13.63,3048.91,242.3,-3.3,1,3.19,1.2
2025-01-16 09:00:00,6.07,110.09,214.3,-4.9,1,0.44,6.4
2025-01-16 10:00:00,4.38,49.67,235.7,-8.5,1,0.34,-2.0
2025-01-16 11:00:00,12.79,3016.39,245.5,-2.7,1,1.72,0.0
2025-01-16 12:00:00,5.55,192.76,224.1,-1.1,1,-0.61,7.4
2025-01-16 13:00:00,14.72,2915.13,198.8,-0.8,1,5.34,3.1
2025-01-16 14:00:00,8.6,796.79,187.5,2.1,1,0.32,9.7
2025-01-16 15:00:00,,2995.5,211.8,5.4,1,-0.26,8.9
2025-01-16 16:00:00,7.03,0.0,222.1,1.9,0,0.44,5.3
2025-01-16 17:00:00,14.67,0.0,220.5,2.9,0,4.21,11.3
2025-01-16 18:00:00,6.82,0.0,235.2,5.2,0,-0.05,8.2
2025-01-16 19:00:00,9.67,1259.01,231.9,2.9,0,0.28,-0.9
2025-01-16 20:00:00,3.41,0.0,230.6,7.3,1,0.4,-1.5
2025-01-16 21:00:00,11.65,2772.32,191.0,6.1,1,-0.57,1.3
2025-01-16 22:00:00,6.11,137.55,217.1,1.6,1,-0.18,8.0
2025-01-16 23:00:00,4.16,9.32,221.0,1.7,1,-0.03,-1.9
2025-01-17 00:00:00,5.26,97.09,216.4,4.2,1,-0.44,1.5
2025-01-17 01:00:00,2.81,14.26,189.8,-1.0,1,0.6,6.9
2025-01-17 02:00:00,6.17,14.25,243.6,1.8,1,0.07,1.4
2025-01-17 03:00:00,0.74,0.0,203.2,-2.3,1,0.04,4.0
2025-01-17 04:00:00,12.85,2912.43,226.4,-2.2,1,0.75,8.5
2025-01-17 05:00:00,3.57,1.51,199.5,-3.4,1,-0.25,4.8
2025-01-17 06:00:00,9.47,1165.0,204.2,-4.3,1,-0.29,-4.3
2025-01-17 07:00:00,9.47,1051.04,241.8,0.4,1,-0.21,7.0
2025-01-17 08:00:00,14.93,2945.9,196.6,-3.0,1,6.55,-2.6
2025-01-17 09:00:00,13.89,3060.0,199.7,-4.2,1,4.51,-7.8
2025-01-17 10:00:00,14.28,2801.71,212.5,-4.2,1,4.44,1.8
2025-01-17 11:00:00,6.73,138.61,222.1,-2.8,1,-0.54,10.6
2025-01-17 12:00:00,3.63,13.49,211.9,-4.5,1,0.45,3.7
2025-01-17 13:00:00,7.47,471.0,214.3,-1.2,1,-0.23,4.8
2025-01-17 14:00:00,11.34,2325.41,217.4,-3.7,1,0.67,-3.0
2025-01-17 15:00:00,3.87,0.0,213.4,1.2,1,-0.25,-4.9
2025-01-17 16:00:00,3.96,6.68,236.3,5.3,1,-0.02,8.0
2025-01-17 17:00:00,11.27,2382.72,206.6,6.9,1,0.25,5.9
2025-01-17 18:00:00,6.34,0.0,215.2,3.4,1,-0.57,5.7
2025-01-17 19:00:00,2.47,93.04,240.9,5.0,1,0.39,5.2
2025-01-17 20:00:00,7.18,350.84,218.8,6.1,1,-0.18,8.0
2025-01-17 21:00:00,2.03,107.34,183.4,2.7,1,0.01,8.1
2025-01-17 22:00:00,4.85,38.23,209.2,5.7,1,-0.32,-4.5
2025-01-17 23:00:00,7.52,395.55,198.3,2.5,1,-0.02,4.3
2025-01-18 00:00:00,7.27,316.31,200.7,5.9,1,-0.03,0.0
2025-01-18 01:00:00,3.37,109.72,218.2,3.6,1,-0.55,-3.9
2025-01-18 02:00:00,3.78,20.26,229.0,3.2,1,0.45,5.0
2025-01-18 03:00:00,3.43,62.25,206.7,-2.5,1,0.85,6.8
2025-01-18 04:00:00,15.7,3014.15,208.3,-0.7,1,6.77,-5.2
2025-01-18 05:00:00,6.83,162.03,204.7,0.0,1,1.05,-2.4
2025-01-18 06:00:00,14.32,2873.31,237.2,-4.7,1,4.64,-3.1
2025-01-18 07:00:00,10.51,1599.04,222.5,-6.6,1,0.1,-5.0
2025-01-18 08:00:00,5.86,135.39,229.7,-4.3,1,-0.33,2.2
2025-01-18 09:00:00,9.08,933.4,217.2,-2.9,1,-0.33,4.6
2025-01-18 10:00:00,3.22,96.54,197.0,-2.9,1,0.17,-3.4
2025-01-18 11:00:00,3.1,0.0,223.2,-2.8,1,-0.55,-0.4
2025-01-18 12:00:00,2.14,0.0,193.9,-0.4,1,-0.05,-5.4
2025-01-18 13:00:00,3.38,0.0,204.2,-2.3,1,0.49,1.4
2025-01-18 14:00:00,7.04,239.53,214.2,-0.2,1,-0.38,3.6
2025-01-18 15:00:00,1.37,92.58,199.6,1.6,1,0.69,9.8
2025-01-18 16:00:00,5.83,27.97,214.1,-1.4,1,0.12,15.3
2025-01-18 17:00:00,9.22,1028.08,212.4,1.4,1,0.11,-9.5
2025-01-18 18:00:00,5.09,0.0,224.1,3.1,1,0.5,-5.2
2025-01-18 19:00:00,8.13,571.72,201.4,7.9,1,-0.98,-2.3
2025-01-18 20:00:00,8.41,650.57,212.8,4.5,1,-0.54,6.9
2025-01-18 21:00:00,2.41,0.0,208.0,7.7,1,0.39,1.2
2025-01-18 22:00:00,4.78,0.0,208.5,4.7,1,0.4,5.6
2025-01-18 23:00:00,3.66,72.15,216.3,2.4,1,-0.81,5.8
2025-01-19 00:00:00,3.32,85.37,206.1,2.5,1,-0.27,4.0
2025-01-19 01:00:00,12.77,3052.75,196.4,3.0,1,1.27,5.3
2025-01-19 02:00:00,14.11,2971.49,222.9,-0.1,1,3.38,3.4
2025-01-19 03:00:00,4.9,35.63,194.1,-2.2,1,0.13,-6.2
2025-01-19 04:00:00,10.28,1606.31,199.2,-4.0,1,-0.25,-9.1
2025-01-19 05:00:00,2.68,0.0,214.2,-0.3,1,0.33,9.1
2025-01-19 06:00:00,6.83,118.64,177.1,-7.1,1,-0.23,-8.0
2025-01-19 07:00:00,9.4,1085.58,195.2,-4.9,1,-0.19,-0.5
2025-01-19 08:00:00,2.9,359.51,202.8,-7.7,1,0.52,11.1
2025-01-19 09:00:00,6.86,67.56,208.4,-3.0,1,-0.32,-3.7
2025-01-19 10:00:00,7.78,335.53,210.5,-7.9,1,-0.5,-8.5
2025-01-19 11:00:00,,782.76,189.5,-1.9,1,0.0,-2.2
2025-01-19 12:00:00,6.34,184.04,221.7,1.9,2,-0.02,1.3
2025-01-19 13:00:00,4.12,107.89,211.0,-1.8,1,-0.21,2.3
2025-01-19 14:00:00,5.02,181.63,218.3,-0.3,1,0.63,-2.2
2025-01-19 15:00:00,11.25,2343.58,183.1,3.0,1,0.12,-9.0
2025-01-19 16:00:00,0.96,0.0,188.9,-1.5,1,-0.18,0.9
2025-01-19 17:00:00,8.35,687.85,213.0,1.4,1,-0.29,1.3
2025-01-19 18:00:00,3.48,0.0,213.1,5.1,1,-0.4,2.1
2025-01-19 19:00:00,9.66,1289.0,237.0,3.4,1,0.02,8.3
2025-01-19 20:00:00,14.36,2889.72,227.8,5.4,1,4.26,0.7
2025-01-19 21:00:00,4.45,76.26,201.7,2.9,1,-0.6,1.5
2025-01-19 22:00:00,6.47,268.17,211.5,4.9,1,-0.03,-5.5
2025-01-19 23:00:00,5.74,57.52,213.2,2.1,1,-0.87,0.1
2025-01-20 00:00:00,1.97,64.53,217.1,2.3,1,0.99,-6.2
2025-01-20 01:00:00,,2209.04,203.2,-0.1,1,0.26,1.5
2025-01-20 02:00:00,4.53,92.96,241.3,-1.7,1,-1.28,-0.0
2025-01-20 03:00:00,6.46,79.06,211.5,-2.7,1,0.14,2.9
2025-01-20 04:00:00,15.54,2983.45,187.2,-2.5,1,6.59,2.7
2025-01-20 05:00:00,3.02,0.0,204.1,-3.1,1,-1.21,1.4
2025-01-20 06:00:00,3.93,0.0,186.7,-2.8,1,-0.64,4.8
2025-01-20 07:00:00,12.62,2918.72,204.0,-3.8,1,1.99,-1.6
2025-01-20 08:00:00,11.14,2344.84,197.9,-6.2,1,-0.01,-3.4
2025-01-20 09:00:00,7.87,463.75,202.9,-7.6,1,-0.03,-5.3
2025-01-20 10:00:00,,1006.33,223.0,-2.3,1,-0.25,-2.8
2025-01-20 11:00:00,6.06,18.53,198.9,-2.0,1,0.9,1.4
2025-01-20 12:00:00,8.41,0.0,189.6,-5.4,0,-0.06,3.7
2025-01-20 13:00:00,12.48,0.0,197.3,-2.2,0,1.03,-0.3
2025-01-20 14:00:00,4.05,0.0,222.1,0.3,0,-0.48,3.5
2025-01-20 15:00:00,6.67,0.0,202.0,1.3,0,0.14,4.4
2025-01-20 16:00:00,5.44,0.0,183.1,2.1,0,-0.81,0.5
2025-01-20 17:00:00,2.19,0.0,182.4,2.4,0,0.49,4.7
2025-01-20 18:00:00,9.32,1178.96,191.8,4.6,1,1.01,1.5
2025-01-20 19:00:00,13.56,2920.28,199.2,5.0,1,3.65,-4.7
2025-01-20 20:00:00,6.86,377.38,188.4,7.6,1,-0.46,-3.3
2025-01-20 21:00:00,2.56,80.9,182.6,3.6,1,0.79,-6.4
2025-01-20 22:00:00,3.07,0.0,222.0,2.6,1,0.18,-8.1
2025-01-20 23:00:00,,140.76,195.2,7.3,1,-0.84,-2.8
2025-01-21 00:00:00,4.54,19.69,208.2,3.4,1,-0.37,-4.9
2025-01-21 01:00:00,2.93,,209.8,1.0,1,0.28,-1.3
2025-01-21 02:00:00,5.65,261.11,192.6,1.2,1,0.17,10.4
2025-01-21 03:00:00,0.82,0.0,190.5,-1.0,1,0.63,2.3
2025-01-21 04:00:00,12.61,3060.0,223.9,-0.4,1,0.41,2.9
2025-01-21 05:00:00,6.35,105.41,198.1,-4.7,1,0.32,5.3
2025-01-21 06:00:00,2.21,79.97,187.0,-3.6,1,-0.19,0.6
2025-01-21 07:00:00,7.41,275.03,179.8,-6.8,1,0.14,-2.3
2025-01-21 08:00:00,1.97,0.0,210.9,-2.7,1,-1.04,-4.0
2025-01-21 09:00:00,4.89,0.0,180.9,-3.8,1,0.75,-2.9
2025-01-21 10:00:00,6.68,271.63,195.5,-4.1,1,-0.12,-0.7
2025-01-21 11:00:00,8.56,606.88,168.8,-0.9,1,-0.35,0.9
2025-01-21 12:00:00,10.5,1828.36,183.8,-2.6,1,-0.77,-2.5
2025-01-21 13:00:00,7.89,545.01,213.6,-0.6,1,0.11,-4.2
2025-01-21 14:00:00,5.12,30.2,218.9,0.1,1,-0.75,-2.5
2025-01-21 15:00:00,9.4,904.39,177.0,1.4,1,0.17,3.4
2025-01-21 16:00:00,5.33,143.74,174.7,3.2,1,-0.79,10.0
2025-01-21 17:00:00,14.96,2983.38,161.5,5.6,1,5.21,-5.2
2025-01-21 18:00:00,10.08,1364.9,177.6,2.3,1,0.18,2.3
2025-01-21 19:00:00,4.59,0.0,198.9,6.0,1,-0.33,8.5
2025-01-21 20:00:00,6.53,143.28,189.6,2.9,1,0.22,4.6
2025-01-21 21:00:00,8.45,518.27,221.4,1.0,1,0.17,2.6
2025-01-21 22:00:00,9.63,1304.53,212.9,4.9,1,0.11,12.1
2025-01-21 23:00:00,8.82,,187.4,6.7,1,-0.19,7.9
2025-01-22 00:00:00,11.26,2207.85,212.9,5.9,1,-0.41,4.4
2025-01-22 01:00:00,10.18,1532.52,185.7,0.2,1,0.16,-0.4
2025-01-22 02:00:00,6.38,124.46,203.6,1.8,1,0.32,4.5
2025-01-22 03:00:00,12.48,,221.8,-2.2,1,0.87,3.5
2025-01-22 04:00:00,10.68,1972.74,176.8,-2.1,1,-0.39,-1.9
2025-01-22 05:00:00,7.12,344.32,198.2,-1.5,1,0.46,7.0
2025-01-22 06:00:00,1.94,105.47,201.0,-4.5,1,0.13,8.8
2025-01-22 07:00:00,4.5,0.0,200.6,-0.8,1,0.09,-0.6
2025-01-22 08:00:00,4.14,114.67,185.5,-4.1,1,0.04,-2.5
2025-01-22 09:00:00,3.48,0.0,192.1,-7.2,1,0.52,-3.5
2025-01-22 10:00:00,5.36,78.36,215.4,-5.7,1,-0.17,7.1
2025-01-22 11:00:00,8.79,907.68,226.4,-3.8,1,-0.34,-2.0
2025-01-22 12:00:00,6.62,239.54,205.8,-2.6,1,-0.18,-5.6
2025-01-22 13:00:00,4.79,46.28,187.7,-1.4,1,0.02,12.0
2025-01-22 14:00:00,6.26,70.44,216.8,0.8,1,-0.22,-3.4
2025-01-22 15:00:00,7.1,279.09,192.5,1.0,1,0.52,5.4
2025-01-22 16:00:00,5.01,49.23,231.6,2.3,1,0.02,-5.1
2025-01-22 17:00:00,8.35,734.18,210.1,3.3,1,0.16,-8.2
2025-01-22 18:00:00,9.16,1004.81,177.7,5.3,1,-0.59,2.8
2025-01-22 19:00:00,9.15,1144.05,164.5,4.1,1,-0.26,-1.7
2025-01-22 20:00:00,9.85,1248.69,195.9,4.5,1,1.1,-0.4
2025-01-22 21:00:00,2.15,0.0,192.9,5.6,1,0.18,-5.4
2025-01-22 22:00:00,2.57,82.11,191.5,7.0,1,-0.12,-0.7
2025-01-22 23:00:00,6.36,206.69,168.2,2.3,1,0.2,-2.3
2025-01-23 00:00:00,4.13,19.1,212.4,2.4,1,0.84,1.0
2025-01-23 01:00:00,3.77,0.0,189.6,4.9,1,0.4,-6.7
2025-01-23 02:00:00,2.89,0.0,181.8,-0.6,1,0.29,2.7
2025-01-23 03:00:00,1.6,0.0,179.5,-0.1,1,0.21,-3.9
2025-01-23 04:00:00,7.05,480.45,217.5,-1.7,1,-0.21,-0.4
2025-01-23 05:00:00,5.34,163.74,196.6,-2.8,1,-0.62,5.2
2025-01-23 06:00:00,3.44,15.59,197.4,-4.8,1,-0.41,-4.6
2025-01-23 07:00:00,10.11,1345.37,199.7,-4.7,1,-0.26,8.6
2025-01-23 08:00:00,11.54,2593.48,239.6,-3.0,1,-0.55,-3.1
2025-01-23 09:00:00,11.4,2503.7,184.9,-4.4,1,0.4,-0.1
2025-01-23 10:00:00,6.71,266.11,177.0,-5.0,1,-0.06,-0.6
2025-01-23 11:00:00,2.79,67.39,199.8,-0.8,1,-0.39,4.0
2025-01-23 12:00:00,9.62,1147.19,214.6,-4.5,1,0.75,0.8
2025-01-23 13:00:00,11.5,2519.78,175.2,-0.9,1,0.78,13.6
2025-01-23 14:00:00,3.88,51.63,191.5,-0.5,1,0.25,2.7
2025-01-23 15:00:00,6.36,258.86,176.4,2.7,1,-1.25,-10.5
2025-01-23 16:00:00,15.11,3060.0,177.4,3.4,1,5.73,-2.2
2025-01-23 17:00:00,6.7,295.6,187.2,3.5,1,-0.81,-0.1
2025-01-23 18:00:00,7.63,469.77,234.9,5.0,1,0.42,-2.1
2025-01-23 19:00:00,4.73,134.76,202.3,3.2,1,0.26,-5.6
2025-01-23 20:00:00,3.48,29.4,188.5,12.4,1,-0.23,-2.5
2025-01-23 21:00:00,6.12,201.7,207.3,4.6,1,-0.17,-5.2
2025-01-23 22:00:00,5.76,34.13,197.9,3.9,1,-0.31,4.6
2025-01-23 23:00:00,5.94,80.73,186.1,2.5,1,-0.02,2.6
2025-01-24 00:00:00,8.16,420.26,224.2,3.0,1,0.21,-5.1
2025-01-24 01:00:00,2.48,0.0,189.9,2.6,1,0.3,-2.5
2025-01-24 02:00:00,10.09,1496.77,185.3,1.4,1,-0.28,4.9
2025-01-24 03:00:00,9.63,1335.5,194.6,-3.7,1,-0.75,-5.3
2025-01-24 04:00:00,2.72,0.0,197.2,-4.6,1,-0.31,3.8
2025-01-24 05:00:00,6.68,181.25,183.1,-2.1,1,0.25,-3.1
2025-01-24 06:00:00,4.1,197.72,202.9,-2.5,1,-0.75,3.0
2025-01-24 07:00:00,4.99,13.32,219.5,-6.2,1,-0.11,1.1
2025-01-24 08:00:00,6.76,135.93,187.2,-4.8,1,-0.02,5.3
2025-01-24 09:00:00,12.79,2960.96,201.2,-4.3,1,0.52,-1.1
2025-01-24 10:00:00,3.63,0.0,208.1,-2.2,1,-0.29,3.0
2025-01-24 11:00:00,8.03,,201.7,-2.1,1,-0.34,0.3
2025-01-24 12:00:00,6.95,149.92,212.7,-2.7,1,0.19,-6.2
2025-01-24 13:00:00,12.73,2991.18,196.1,1.6,1,0.91,5.0
2025-01-24 14:00:00,13.68,3060.0,200.1,1.0,1,3.16,-15.7
2025-01-24 15:00:00,9.5,1104.61,194.5,-0.4,1,-0.44,-3.0
2025-01-24 16:00:00,15.52,3012.12,220.1,2.9,1,6.55,0.9
2025-01-24 17:00:00,12.71,2931.5,221.3,4.4,1,1.4,-4.6
2025-01-24 18:00:00,4.81,25.0,207.8,3.5,1,-0.16,0.4
2025-01-24 19:00:00,5.11,80.95,199.3,6.6,1,-0.16,9.6
2025-01-24 20:00:00,6.7,0.0,207.3,4.4,0,0.01,6.9
2025-01-24 21:00:00,8.06,0.0,199.7,4.3,0,-0.38,5.4
2025-01-24 22:00:00,18.15,0.0,201.5,6.4,1,10.85,1.3
2025-01-24 23:00:00,6.62,271.77,205.6,2.8,1,-0.36,-1.7
2025-01-25 00:00:00,1.33,0.0,206.3,2.6,1,0.24,5.6
2025-01-25 01:00:00,7.0,337.34,216.6,0.9,1,0.01,-4.3
2025-01-25 02:00:00,5.77,0.0,211.8,-0.0,1,-0.45,-6.3
2025-01-25 03:00:00,11.0,2082.91,201.1,-3.8,1,-0.76,-0.4
2025-01-25 04:00:00,2.99,45.13,186.5,-4.2,1,0.53,9.3
2025-01-25 05:00:00,3.96,0.0,169.2,-0.4,1,0.48,-0.7
2025-01-25 06:00:00,13.71,0.0,191.8,-2.1,0,3.54,-5.0
2025-01-25 07:00:00,5.38,0.0,204.0,-3.0,0,0.51,-1.8
2025-01-25 08:00:00,19.8,0.0,186.0,-6.4,1,15.31,-3.3
2025-01-25 09:00:00,6.93,0.0,224.0,-3.5,1,-0.03,-3.1
2025-01-25 10:00:00,6.03,36.62,186.5,-3.5,1,0.16,-3.6
2025-01-25 11:00:00,5.65,44.83,197.0,-6.7,1,-0.23,-6.4
2025-01-25 12:00:00,9.03,918.0,210.8,-3.5,1,-0.15,-1.0
2025-01-25 13:00:00,5.31,28.61,222.9,-2.3,1,0.87,-3.3
2025-01-25 14:00:00,8.95,803.34,165.0,-4.1,1,0.12,3.5
2025-01-25 15:00:00,3.29,70.67,205.2,1.3,1,-0.8,-7.3
2025-01-25 16:00:00,9.63,1231.42,196.0,3.3,1,-0.83,-1.7
2025-01-25 17:00:00,10.03,1337.14,174.2,3.2,1,-0.91,-2.7
2025-01-25 18:00:00,2.11,12.18,186.5,7.6,1,0.6,-2.4
2025-01-25 19:00:00,3.8,49.72,192.6,7.9,1,0.18,-3.4
2025-01-25 20:00:00,10.24,1521.08,193.6,5.9,1,-0.7,-3.8
2025-01-25 21:00:00,3.33,0.0,197.0,7.1,1,-0.57,3.5
2025-01-25 22:00:00,0.0,0.0,202.1,3.3,1,-0.61,2.7
2025-01-25 23:00:00,10.06,1438.88,227.9,5.4,1,0.25,-5.1
2025-01-26 00:00:00,6.37,249.2,181.0,2.3,1,-0.69,-9.5
2025-01-26 01:00:00,2.0,0.0,205.9,2.2,1,0.07,-13.8
2025-01-26 02:00:00,3.43,56.27,193.0,-0.8,1,0.18,2.0
2025-01-26 03:00:00,7.65,449.43,204.6,-4.5,1,-0.53,-3.7
2025-01-26 04:00:00,6.99,325.19,204.5,-0.6,1,0.27,-2.6
2025-01-26 05:00:00,16.04,2922.63,196.7,-3.3,1,7.33,0.5
2025-01-26 06:00:00,7.69,561.17,207.6,-7.3,1,-0.26,7.7
2025-01-26 07:00:00,7.41,346.19,226.2,-2.8,1,0.49,2.6
2025-01-26 08:00:00,11.31,2596.98,213.4,-7.0,1,-0.25,-5.4
2025-01-26 09:00:00,7.77,321.82,222.1,-8.1,1,-0.35,-6.6
2025-01-26 10:00:00,2.68,0.0,191.2,-2.8,1,0.66,1.7
2025-01-26 11:00:00,8.03,510.98,214.0,-5.5,1,0.4,-4.2
2025-01-26 12:00:00,8.19,577.12,226.9,0.2,1,-0.03,-1.6
2025-01-26 13:00:00,9.53,1224.8,198.0,-0.5,1,-0.56,-0.7
2025-01-26 14:00:00,12.38,2959.65,202.1,-0.3,1,0.31,-3.9
2025-01-26 15:00:00,11.62,2778.85,168.2,3.0,1,0.35,-3.9
2025-01-26 16:00:00,2.37,0.0,206.1,3.7,1,-0.3,0.4
2025-01-26 17:00:00,10.27,1494.46,192.4,4.9,1,0.29,1.5
2025-01-26 18:00:00,2.52,0.0,198.2,5.3,1,-0.15,2.8
2025-01-26 19:00:00,4.05,0.0,197.9,6.5,1,0.13,4.1
2025-01-26 20:00:00,10.53,1642.75,225.5,3.4,1,0.03,-3.6
2025-01-26 21:00:00,10.83,1967.63,198.1,3.2,1,-0.78,-2.3
2025-01-26 22:00:00,5.25,0.0,197.2,4.5,1,-0.36,-1.7
2025-01-26 23:00:00,7.28,433.06,211.1,3.3,1,-0.41,-4.7
2025-01-27 00:00:00,3.03,0.0,197.2,3.6,1,-0.59,-3.8
2025-01-27 01:00:00,11.66,2604.95,210.0,3.4,1,0.28,-5.7
2025-01-27 02:00:00,2.69,77.59,183.5,-1.5,1,0.27,-6.8
2025-01-27 03:00:00,3.3,159.63,186.5,1.4,1,-0.45,-4.2
2025-01-27 04:00:00,4.82,71.43,189.0,-3.0,1,-0.25,3.0
2025-01-27 05:00:00,8.07,459.73,199.2,-1.7,1,-0.38,-2.7
2025-01-27 06:00:00,13.34,3006.73,202.6,-3.1,1,1.74,5.6
2025-01-27 07:00:00,8.79,827.33,204.5,-7.0,1,-0.02,3.6
2025-01-27 08:00:00,6.88,338.87,194.9,-5.2,1,0.23,-3.5
2025-01-27 09:00:00,2.51,130.54,209.6,-4.6,1,0.07,-10.4
2025-01-27 10:00:00,8.59,655.0,209.9,-6.3,1,-0.18,2.3
2025-01-27 11:00:00,10.39,1467.35,191.9,-1.3,1,-0.67,3.6
2025-01-27 12:00:00,13.51,3060.0,228.3,-3.9,1,2.36,-8.0
2025-01-27 13:00:00,2.42,0.0,184.9,2.8,1,-1.06,-3.2
2025-01-27 14:00:00,7.16,273.99,206.8,2.0,1,0.29,-8.1
2025-01-27 15:00:00,5.51,134.75,197.2,2.7,1,-0.04,-7.8
2025-01-27 16:00:00,10.15,1567.78,221.8,0.8,1,0.28,-2.8
2025-01-27 17:00:00,6.9,290.08,197.1,4.9,1,0.11,4.4
2025-01-27 18:00:00,8.02,512.24,222.4,4.5,1,0.39,-1.0
2025-01-27 19:00:00,5.02,0.0,218.3,6.7,1,0.5,-7.2
2025-01-27 20:00:00,8.57,679.98,191.1,7.3,1,-0.09,0.7
2025-01-27 21:00:00,7.85,400.66,177.5,6.5,1,0.32,-7.9
2025-01-27 22:00:00,1.86,0.0,220.0,8.3,1,-0.25,2.3
2025-01-27 23:00:00,4.21,53.16,199.3,2.5,1,-0.05,-4.1
2025-01-28 00:00:00,12.67,3025.06,219.5,3.8,1,2.5,-0.6
2025-01-28 01:00:00,6.55,267.23,188.7,-0.8,1,0.44,-4.9
2025-01-28 02:00:00,8.71,691.34,213.5,0.2,1,-1.1,-5.6
2025-01-28 03:00:00,12.29,3029.26,209.4,0.0,1,-0.09,-8.2
2025-01-28 04:00:00,0.83,164.65,199.5,-1.8,1,-0.46,-9.1
2025-01-28 05:00:00,12.23,3060.0,202.9,-3.6,1,0.11,0.2
2025-01-28 06:00:00,1.88,152.53,190.1,-4.7,1,0.1,-4.0
2025-01-28 07:00:00,6.55,154.47,184.9,-7.9,1,0.58,4.9
2025-01-28 08:00:00,5.0,169.97,194.7,-3.8,1,0.1,-7.1
2025-01-28 09:00:00,3.53,20.31,209.5,-7.4,1,-0.2,0.1
2025-01-28 10:00:00,4.25,32.3,224.5,-5.0,1,0.81,-6.1
2025-01-28 11:00:00,13.42,2962.98,213.9,-1.0,1,2.16,-6.0
2025-01-28 12:00:00,13.59,3037.5,187.0,-4.5,1,2.95,-3.0
2025-01-28 13:00:00,8.06,503.62,227.6,-2.5,1,-0.0,3.1
2025-01-28 14:00:00,4.22,0.0,212.8,0.2,1,0.51,-6.4
2025-01-28 15:00:00,5.33,18.39,223.0,0.3,1,0.57,-15.5
2025-01-28 16:00:00,4.7,6.24,202.3,3.2,1,0.64,2.9
2025-01-28 17:00:00,8.16,587.68,217.8,5.2,1,-0.11,-8.3
2025-01-28 18:00:00,3.94,0.0,208.0,7.8,1,0.85,-14.0
2025-01-28 19:00:00,5.95,0.0,197.6,2.3,1,-0.02,-1.8
2025-01-28 20:00:00,5.99,3.73,218.1,9.7,1,-0.22,-0.0
2025-01-28 21:00:00,5.66,82.83,207.5,4.7,1,-0.04,-7.8
2025-01-28 22:00:00,,47.4,215.8,2.2,1,-0.05,-0.4
2025-01-28 23:00:00,10.62,1901.23,215.0,1.8,1,-0.12,3.7
2025-01-29 00:00:00,7.24,447.02,242.2,3.8,1,0.78,5.1
2025-01-29 01:00:00,1.46,0.0,208.4,0.9,1,0.21,-4.2
2025-01-29 02:00:00,3.89,0.0,205.3,2.9,1,-0.04,0.5
2025-01-29 03:00:00,5.55,107.38,200.3,-4.6,1,-0.02,-5.3
2025-01-29 04:00:00,0.97,3.0,181.4,-0.5,1,1.15,-8.1
2025-01-29 05:00:00,8.9,834.86,242.4,-7.4,1,-0.35,-9.5
2025-01-29 06:00:00,14.46,2896.85,217.0,-5.4,1,4.54,-3.8
2025-01-29 07:00:00,2.74,40.08,216.3,-2.8,1,0.77,4.5
2025-01-29 08:00:00,9.03,856.4,238.5,-2.6,1,-0.67,-0.1
2025-01-29 09:00:00,4.56,0.0,198.9,-3.9,1,0.29,-4.2
2025-01-29 10:00:00,,0.0,213.9,-1.3,1,0.25,-3.5
2025-01-29 11:00:00,2.67,111.82,231.1,-4.1,1,-0.01,4.2
2025-01-29 12:00:00,5.68,0.0,238.5,-4.1,1,0.22,-2.9
2025-01-29 13:00:00,7.25,366.41,207.6,-1.4,1,0.86,-8.0
