timestamp,wind_speed,power,wind_direction,ambient_temperature,turbine_status,pitch_angle,relative_wind_direction
2025-02-07 03:00:00,12.67,2029.9,242.1,-3.0,1,1.5,0.2
2025-02-07 04:00:00,2.22,24.2,269.6,-0.9,1,0.82,4.2
2025-02-07 05:00:00,4.58,0.0,249.8,-1.2,1,0.02,-3.7
2025-02-07 06:00:00,1.5,41.81,269.8,-4.2,1,0.31,3.1
2025-02-07 07:00:00,9.16,780.64,273.9,-2.5,1,0.28,-1.5
2025-02-07 08:00:00,5.74,0.0,255.9,-2.4,1,0.62,-2.2
2025-02-07 09:00:00,5.25,0.0,262.9,-1.6,1,0.33,-2.9
2025-02-07 10:00:00,3.34,67.51,252.8,-4.2,1,-0.92,0.1
2025-02-07 11:00:00,5.85,94.04,228.4,-3.5,1,-0.46,15.7
2025-02-07 12:00:00,4.1,0.0,274.5,-0.8,1,-0.65,0.7
2025-02-07 13:00:00,12.85,2040.0,263.0,3.9,1,1.56,0.2
2025-02-07 14:00:00,1.28,0.0,277.2,4.7,1,0.14,0.4
2025-02-07 15:00:00,11.03,1303.92,244.2,-0.8,1,-0.11,5.8
2025-02-07 16:00:00,9.83,902.99,254.6,4.9,1,-0.08,4.3
2025-02-07 17:00:00,6.18,137.05,257.4,5.1,1,-0.63,9.5
2025-02-07 18:00:00,6.74,164.19,246.9,6.0,1,-0.75,-1.8
2025-02-07 19:00:00,7.13,170.02,242.2,7.9,1,-0.2,-0.3
2025-02-07 20:00:00,3.64,0.0,297.7,0.5,1,0.04,2.2
2025-02-07 21:00:00,4.29,0.0,254.2,4.9,0,-0.15,3.6
2025-02-07 22:00:00,1.24,0.0,269.7,8.4,0,-0.02,2.0
2025-02-07 23:00:00,8.53,470.6,254.1,2.8,0,-0.91,0.4
2025-02-08 00:00:00,10.13,1067.38,251.8,5.4,0,-0.77,8.3
2025-02-08 01:00:00,4.41,11.81,257.1,1.1,0,-0.13,3.2
2025-02-08 02:00:00,1.61,0.0,258.0,2.8,0,0.25,7.7
2025-02-08 03:00:00,8.15,369.09,289.3,0.8,1,0.41,2.0
2025-02-08 04:00:00,0.26,58.41,245.1,-0.8,1,-0.48,5.5
2025-02-08 05:00:00,7.15,187.66,277.0,-1.1,1,-0.85,6.5
2025-02-08 06:00:00,1.53,61.37,268.8,-0.5,1,0.6,-9.0
2025-02-08 07:00:00,5.5,70.54,235.5,-2.3,1,-0.8,3.4
2025-02-08 08:00:00,8.3,465.18,253.4,-2.7,1,0.54,14.5
2025-02-08 09:00:00,6.79,24.95,238.8,-4.6,1,0.27,0.6
2025-02-08 10:00:00,6.02,97.91,232.1,-0.9,1,0.11,6.2
2025-02-08 11:00:00,11.56,1679.16,241.9,-6.9,1,0.01,-0.8
2025-02-08 12:00:00,8.13,393.3,261.0,-3.3,1,-0.08,6.9
2025-02-08 13:00:00,9.09,728.45,233.8,2.8,1,-0.42,-1.0
2025-02-08 14:00:00,7.23,244.46,269.7,3.2,1,0.07,-5.2
2025-02-08 15:00:00,3.66,49.98,266.1,-0.2,1,0.58,-6.0
2025-02-08 16:00:00,7.48,271.01,247.3,7.2,1,-0.66,-0.4
2025-02-08 17:00:00,7.92,329.33,210.0,1.2,1,0.87,-9.3
2025-02-08 18:00:00,7.44,232.72,249.4,8.5,1,0.33,0.5
2025-02-08 19:00:00,6.92,135.03,223.1,6.2,1,-0.39,-1.9
2025-02-08 20:00:00,13.79,1984.08,238.6,4.9,1,2.34,0.2
2025-02-08 21:00:00,4.68,44.64,234.1,7.3,1,0.66,-2.3
2025-02-08 22:00:00,6.45,131.74,254.5,7.9,1,-0.34,5.7
2025-02-08 23:00:00,4.92,93.49,266.1,1.5,1,-0.28,9.1
2025-02-09 00:00:00,2.37,0.0,259.4,2.5,1,-0.51,-0.8
2025-02-09 01:00:00,5.59,0.0,269.5,3.5,1,0.79,-6.5
2025-02-09 02:00:00,11.12,1449.88,247.1,-0.7,1,-0.62,-1.3
2025-02-09 03:00:00,6.82,214.39,250.1,-2.8,1,0.04,4.3
2025-02-09 04:00:00,1.95,0.0,269.2,0.6,1,0.71,8.0
2025-02-09 05:00:00,4.27,55.02,269.4,-4.0,1,1.12,-1.6
2025-02-09 06:00:00,7.64,304.89,261.9,-2.9,1,-0.3,0.8
2025-02-09 07:00:00,5.52,2.52,258.4,-4.4,1,0.77,9.0
2025-02-09 08:00:00,16.74,2040.0,263.3,-4.9,1,9.46,-3.3
2025-02-09 09:00:00,15.43,1971.17,247.8,-3.9,1,7.26,5.8
2025-02-09 10:00:00,10.02,950.39,254.6,-5.3,1,0.74,-4.5
2025-02-09 11:00:00,8.69,522.69,280.9,-4.1,1,0.44,7.6
2025-02-09 12:00:00,4.16,41.44,239.7,-3.5,1,-0.07,-0.9
2025-02-09 13:00:00,9.0,631.02,267.6,2.1,1,-1.18,3.5
2025-02-09 14:00:00,18.24,1911.78,260.4,-0.6,1,11.23,13.1
2025-02-09 15:00:00,5.14,0.0,246.3,6.0,1,-0.28,8.0
2025-02-09 16:00:00,13.34,2040.0,240.2,2.7,1,3.22,6.0
2025-02-09 17:00:00,3.02,0.0,252.6,6.8,1,-0.09,-6.7
2025-02-09 18:00:00,12.18,1947.8,267.0,7.7,1,-0.4,7.1
2025-02-09 19:00:00,5.07,0.0,240.5,6.6,1,0.1,4.2
2025-02-09 20:00:00,11.08,1408.03,251.8,7.0,1,0.51,-0.0
2025-02-09 21:00:00,3.13,43.47,269.0,7.2,1,-0.13,3.8
2025-02-09 22:00:00,9.05,547.02,246.4,8.7,1,0.01,-1.0
2025-02-09 23:00:00,11.76,1974.13,251.0,7.5,1,-0.41,8.6
2025-02-10 00:00:00,7.42,166.61,278.8,3.7,1,-0.99,13.7
2025-02-10 01:00:00,7.89,268.26,260.9,4.1,1,-0.34,-0.2
2025-02-10 02:00:00,5.2,52.63,258.8,0.9,1,0.41,5.6
2025-02-10 03:00:00,8.39,430.39,253.5,-0.8,1,-0.01,-6.2
2025-02-10 04:00:00,6.61,203.25,278.3,-0.9,1,0.67,4.4
2025-02-10 05:00:00,3.87,0.0,222.6,0.7,1,-0.87,7.8
2025-02-10 06:00:00,4.95,14.22,232.8,-1.9,1,0.44,12.9
2025-02-10 07:00:00,7.07,184.61,235.1,-0.9,1,-0.12,3.5
2025-02-10 08:00:00,7.16,131.27,251.4,-2.9,1,0.74,0.9
2025-02-10 09:00:00,20.83,2040.0,270.3,-1.8,1,17.26,6.3
2025-02-10 10:00:00,13.34,2009.79,266.2,-4.7,1,2.75,7.6
2025-02-10 11:00:00,7.88,311.41,215.7,-3.9,1,-0.21,0.8
2025-02-10 12:00:00,11.53,1680.0,250.1,-1.7,1,-0.9,17.3
2025-02-10 13:00:00,8.12,184.49,249.0,1.7,1,-0.71,1.4
2025-02-10 14:00:00,11.93,1964.09,275.4,-0.2,1,-0.07,12.3
2025-02-10 15:00:00,6.96,66.31,266.4,3.7,1,-0.83,0.1
2025-02-10 16:00:00,2.68,0.0,234.7,2.4,1,-0.06,9.8
2025-02-10 17:00:00,9.9,917.84,226.0,3.1,1,0.47,-3.2
2025-02-10 18:00:00,8.77,507.48,240.9,4.3,1,0.96,8.6
2025-02-10 19:00:00,8.81,482.98,265.9,5.7,1,-0.36,1.9
2025-02-10 20:00:00,5.66,0.0,258.8,6.7,1,-0.5,3.2
2025-02-10 21:00:00,0.0,0.0,253.4,7.4,1,0.38,5.0
2025-02-10 22:00:00,5.02,45.4,260.1,6.2,1,-0.39,5.8
2025-02-10 23:00:00,0.92,0.0,253.8,5.7,1,-0.68,4.6
2025-02-11 00:00:00,9.21,700.31,255.7,3.8,1,-0.34,-7.9
2025-02-11 01:00:00,0.93,26.12,269.1,3.3,1,-0.14,0.1
2025-02-11 02:00:00,1.15,0.0,244.7,2.4,1,0.43,6.7
2025-02-11 03:00:00,4.39,0.0,212.5,-3.2,1,0.54,12.3
2025-02-11 04:00:00,10.29,1086.2,281.2,1.8,1,-0.21,-3.9
2025-02-11 05:00:00,4.71,101.4,241.8,-2.5,1,0.24,-3.4
2025-02-11 06:00:00,4.86,,266.6,-1.6,1,0.31,2.4
2025-02-11 07:00:00,4.44,125.89,232.0,-1.8,1,-0.39,5.0
2025-02-11 08:00:00,5.34,0.0,241.9,-9.6,1,0.6,-0.2
2025-02-11 09:00:00,2.81,0.0,270.9,-2.9,1,-0.3,8.2
2025-02-11 10:00:00,3.35,0.0,266.1,-5.7,1,-0.29,-7.1
2025-02-11 11:00:00,16.27,2005.25,234.5,-2.5,1,9.11,4.6
2025-02-11 12:00:00,5.85,34.39,247.7,0.6,1,0.2,10.9
2025-02-11 13:00:00,6.85,191.21,255.2,2.3,1,-0.69,0.1
2025-02-11 14:00:00,5.08,33.09,268.2,5.4,1,0.1,6.9
2025-02-11 15:00:00,8.01,377.56,232.9,0.4,1,-0.06,2.5
2025-02-11 16:00:00,2.31,90.26,229.4,2.7,1,0.83,5.9
2025-02-11 17:00:00,4.02,0.0,259.2,5.5,1,-0.39,5.8
2025-02-11 18:00:00,4.08,0.0,240.3,6.9,1,0.37,-0.1
2025-02-11 19:00:00,12.3,2040.0,281.5,3.5,1,-0.04,8.4
2025-02-11 20:00:00,5.6,43.77,245.2,7.8,1,0.27,0.8
2025-02-11 21:00:00,7.39,329.05,217.0,8.9,1,-0.12,5.6
2025-02-11 22:00:00,4.44,0.0,280.7,8.3,1,0.31,4.8
2025-02-11 23:00:00,4.43,0.0,245.5,7.1,1,-0.47,3.1
2025-02-12 00:00:00,,748.41,240.3,1.0,1,0.42,0.9
2025-02-12 01:00:00,3.49,0.0,262.2,1.4,1,-0.95,5.5
2025-02-12 02:00:00,1.21,0.0,267.2,1.8,2,-0.25,0.5
2025-02-12 03:00:00,3.4,0.0,280.7,-0.6,1,-0.38,2.9
2025-02-12 04:00:00,10.35,0.0,270.4,-1.6,0,0.25,5.4
2025-02-12 05:00:00,11.31,0.0,245.9,-4.2,0,0.42,3.3
2025-02-12 06:00:00,4.7,0.0,235.6,-6.3,1,-0.04,-2.8
2025-02-12 07:00:00,8.89,0.0,241.9,-4.0,1,0.94,4.7
2025-02-12 08:00:00,4.84,0.0,259.6,-2.0,1,-0.7,1.3
2025-02-12 09:00:00,4.15,0.0,250.4,-5.4,1,0.17,3.7
2025-02-12 10:00:00,3.53,0.0,237.6,-2.4,1,-0.69,14.6
2025-02-12 11:00:00,1.93,0.0,234.1,-2.9,1,0.12,4.5
2025-02-12 12:00:00,6.37,138.82,259.9,-0.1,2,0.68,0.1
2025-02-12 13:00:00,5.94,81.15,230.8,4.9,1,-0.02,-6.5
2025-02-12 14:00:00,3.91,80.21,236.9,1.0,1,-0.05,3.3
2025-02-12 15:00:00,4.34,0.0,238.6,3.9,1,-0.09,5.8
2025-02-12 16:00:00,3.59,0.0,241.9,2.5,1,0.06,0.5
2025-02-12 17:00:00,6.17,0.0,280.8,3.6,1,0.25,-1.9
2025-02-12 18:00:00,8.64,574.41,236.7,6.6,1,0.85,-0.3
2025-02-12 19:00:00,4.46,0.0,267.6,3.8,1,-0.43,5.3
2025-02-12 20:00:00,11.42,1548.76,251.7,7.0,1,-0.55,4.4
2025-02-12 21:00:00,8.09,287.56,239.7,9.8,1,-0.29,1.7
2025-02-12 22:00:00,4.76,41.89,256.5,5.8,1,0.29,-6.1
2025-02-12 23:00:00,8.1,292.58,226.9,7.7,1,0.43,3.9
2025-02-13 00:00:00,6.31,79.26,265.6,6.4,1,-0.07,-1.1
2025-02-13 01:00:00,11.16,1382.82,264.1,5.3,1,1.35,-4.4
2025-02-13 02:00:00,6.73,53.28,246.2,3.1,1,1.05,-4.7
2025-02-13 03:00:00,3.03,0.0,252.6,1.6,1,0.27,5.9
2025-02-13 04:00:00,10.17,1034.79,239.0,-5.8,1,-0.1,6.8
2025-02-13 05:00:00,6.19,45.24,268.1,-3.9,1,0.33,8.2
2025-02-13 06:00:00,6.64,34.93,242.7,-0.3,1,0.39,1.5
2025-02-13 07:00:00,8.93,586.17,248.0,-2.6,1,-0.03,10.2
2025-02-13 08:00:00,6.55,142.51,242.3,-1.3,1,0.72,-2.1
2025-02-13 09:00:00,5.68,17.26,250.9,-5.2,1,-0.36,4.2
2025-02-13 10:00:00,2.72,146.5,255.0,-3.4,1,0.4,9.6
2025-02-13 11:00:00,7.31,190.71,272.0,-1.3,1,-0.47,0.2
2025-02-13 12:00:00,8.72,503.39,233.0,-1.4,1,0.01,7.3
2025-02-13 13:00:00,8.52,495.7,266.5,2.7,1,-0.34,-3.2
2025-02-13 14:00:00,9.81,811.75,290.2,0.2,1,0.17,12.1
2025-02-13 15:00:00,16.72,1983.81,265.0,1.7,1,9.06,4.0
2025-02-13 16:00:00,,461.17,266.1,-1.5,1,0.25,0.4
2025-02-13 17:00:00,5.47,118.91,263.3,5.2,1,-0.33,5.9
2025-02-13 18:00:00,2.98,0.0,239.4,4.0,1,-0.79,-2.4
2025-02-13 19:00:00,14.39,1962.13,248.5,5.7,1,4.58,8.4
2025-02-13 20:00:00,,37.81,250.1,4.1,1,-0.21,-1.8
2025-02-13 21:00:00,6.32,152.07,248.8,6.1,1,-0.18,1.9
2025-02-13 22:00:00,12.7,1923.04,284.0,3.2,1,1.92,0.8
2025-02-13 23:00:00,1.97,0.0,254.2,3.8,1,0.47,9.3
2025-02-14 00:00:00,4.77,0.0,257.1,4.7,1,0.19,4.2
2025-02-14 01:00:00,5.48,0.0,283.3,1.2,1,0.32,-0.8
2025-02-14 02:00:00,9.93,924.45,256.3,6.8,1,-0.3,-2.1
2025-02-14 03:00:00,8.98,624.29,237.9,3.3,1,-0.4,-5.4
2025-02-14 04:00:00,7.12,222.99,255.6,-1.1,1,0.03,6.9
2025-02-14 05:00:00,15.23,,267.0,-2.6,1,6.9,9.1
2025-02-14 06:00:00,5.14,0.0,248.3,-1.0,1,-0.08,0.9
2025-02-14 07:00:00,3.13,123.55,260.7,-1.4,1,-0.45,6.0
2025-02-14 08:00:00,8.05,380.17,231.8,-4.2,1,-0.64,10.1
2025-02-14 09:00:00,5.57,0.0,241.9,-4.6,1,-0.29,4.1
2025-02-14 10:00:00,15.67,1937.3,257.7,-2.4,1,6.39,4.1
2025-02-14 11:00:00,8.98,570.49,258.5,1.6,1,-0.38,1.2
2025-02-14 12:00:00,9.91,909.95,258.8,2.1,1,0.31,3.2
2025-02-14 13:00:00,7.55,113.42,262.6,0.0,1,-0.3,0.5
2025-02-14 14:00:00,1.77,120.34,238.5,3.0,1,0.42,8.9
2025-02-14 15:00:00,11.08,1390.37,244.0,4.5,1,-0.73,6.6
2025-02-14 16:00:00,1.39,0.0,219.4,2.8,1,-0.61,-1.5
2025-02-14 17:00:00,11.52,,268.0,2.4,1,0.1,4.3
2025-02-14 18:00:00,3.21,31.33,240.9,7.7,1,-0.31,10.0
2025-02-14 19:00:00,12.82,1941.78,250.6,9.9,1,1.2,13.2
2025-02-14 20:00:00,4.39,0.0,250.7,8.0,0,0.75,-0.9
2025-02-14 21:00:00,5.7,0.0,240.7,10.2,0,0.37,-1.5
2025-02-14 22:00:00,1.03,0.0,254.5,4.2,0,-0.05,4.9
2025-02-14 23:00:00,6.58,0.0,262.7,5.5,0,1.02,-0.3
2025-02-15 00:00:00,2.16,0.0,251.1,5.5,0,0.68,5.4
2025-02-15 01:00:00,11.53,1682.18,242.9,3.7,1,0.93,6.9
2025-02-15 02:00:00,8.92,456.77,253.4,-0.3,1,0.27,10.6
2025-02-15 03:00:00,15.98,2006.67,235.7,0.5,1,8.4,4.5
2025-02-15 04:00:00,5.98,,267.3,3.0,1,-0.42,4.6
2025-02-15 05:00:00,6.08,0.0,268.8,-0.4,1,-0.22,4.5
2025-02-15 06:00:00,7.52,278.69,249.2,-4.3,1,-0.27,4.5
2025-02-15 07:00:00,8.25,405.74,260.1,-7.5,1,0.17,1.0
2025-02-15 08:00:00,4.01,0.0,247.5,-3.1,1,-0.63,14.6
2025-02-15 09:00:00,18.55,1922.83,234.7,-2.9,1,12.25,-2.2
2025-02-15 10:00:00,7.23,280.75,260.8,-4.9,1,0.23,0.8
2025-02-15 11:00:00,7.28,210.85,254.7,-3.1,1,0.79,1.9
2025-02-15 12:00:00,4.42,0.0,231.8,4.1,1,0.09,-0.1
2025-02-15 13:00:00,3.28,9.7,218.3,0.7,1,0.28,-6.4
2025-02-15 14:00:00,5.91,108.08,238.4,6.8,1,-0.35,6.5
2025-02-15 15:00:00,1.91,25.65,236.2,3.4,1,-0.13,3.5
2025-02-15 16:00:00,10.55,1223.03,243.7,3.5,1,0.2,1.8
2025-02-15 17:00:00,11.28,1462.95,264.9,2.8,1,0.28,-2.6
2025-02-15 18:00:00,4.19,0.0,236.9,3.8,1,0.54,2.6
2025-02-15 19:00:00,14.9,2040.0,262.8,6.8,1,6.04,0.2
2025-02-15 20:00:00,6.1,45.63,223.0,10.0,1,0.22,8.6
2025-02-15 21:00:00,2.78,81.99,235.4,6.2,1,0.27,0.3
2025-02-15 22:00:00,11.95,2040.0,238.1,7.3,1,0.25,1.2
2025-02-15 23:00:00,6.97,195.84,244.6,6.0,1,-0.5,0.1
2025-02-16 00:00:00,2.78,0.0,254.6,3.7,1,-0.51,-2.5
2025-02-16 01:00:00,7.71,330.39,253.3,3.5,1,-0.22,6.7
2025-02-16 02:00:00,7.03,199.17,259.8,2.7,1,-1.0,1.8
2025-02-16 03:00:00,6.31,118.25,243.5,2.9,1,0.58,-0.9
2025-02-16 04:00:00,3.94,0.0,244.5,0.2,1,-0.48,5.4
2025-02-16 05:00:00,2.89,0.0,249.3,-2.7,1,0.71,-4.4
2025-02-16 06:00:00,9.3,777.03,264.2,0.3,1,0.01,-5.1
2025-02-16 07:00:00,9.88,892.02,229.9,-4.8,1,-0.1,1.0
2025-02-16 08:00:00,5.19,77.3,253.6,-2.9,1,0.3,0.0
2025-02-16 09:00:00,16.17,2040.0,235.6,-1.9,1,8.02,2.8
2025-02-16 10:00:00,7.0,91.42,271.2,-3.8,1,0.25,5.6
2025-02-16 11:00:00,5.47,67.7,226.1,-1.0,1,0.23,3.5
2025-02-16 12:00:00,11.55,1677.21,273.7,-1.8,1,-0.77,2.7
2025-02-16 13:00:00,9.88,863.31,236.0,1.0,1,-0.31,1.0
2025-02-16 14:00:00,2.69,4.1,238.7,2.1,1,0.14,-0.1
2025-02-16 15:00:00,8.1,330.89,265.4,1.4,1,0.78,3.4
2025-02-16 16:00:00,15.43,1951.1,237.9,4.2,1,6.14,-4.4
2025-02-16 17:00:00,10.47,1148.37,228.6,2.7,1,-0.14,2.8
2025-02-16 18:00:00,12.5,2004.86,258.6,9.0,1,0.27,6.6
2025-02-16 19:00:00,,13.39,219.2,5.8,1,0.38,4.7
2025-02-16 20:00:00,,143.03,228.4,5.0,1,0.24,3.6
2025-02-16 21:00:00,13.25,1947.7,262.2,5.1,1,3.23,5.7
2025-02-16 22:00:00,12.64,1967.87,241.3,6.9,1,0.55,1.0
2025-02-16 23:00:00,3.57,0.0,248.0,5.0,1,-0.12,3.4
2025-02-17 00:00:00,3.84,0.0,239.1,4.4,1,-0.25,9.9
2025-02-17 01:00:00,4.89,0.0,248.0,5.1,1,-0.05,4.1
2025-02-17 02:00:00,8.82,619.94,225.7,0.7,1,-0.72,3.9
2025-02-17 03:00:00,8.62,,243.1,-1.8,1,-0.32,0.8
2025-02-17 04:00:00,8.51,413.51,255.7,-0.0,1,-0.67,-2.3
2025-02-17 05:00:00,9.24,605.05,215.1,-2.2,1,-1.31,3.4
2025-02-17 06:00:00,9.45,838.42,248.5,0.0,1,-0.67,7.8
2025-02-17 07:00:00,12.39,1999.56,258.7,-2.6,1,0.69,1.0
2025-02-17 08:00:00,5.97,0.0,253.0,-2.1,1,0.66,14.4
2025-02-17 09:00:00,,0.0,228.7,0.6,1,-0.74,6.1
2025-02-17 10:00:00,7.53,269.54,250.9,-0.5,1,-0.47,11.6
2025-02-17 11:00:00,8.68,490.25,220.8,-3.4,1,-0.05,-0.4
2025-02-17 12:00:00,7.36,222.99,215.3,2.6,1,-0.61,0.8
2025-02-17 13:00:00,6.27,171.92,267.8,0.4,1,0.41,7.3
2025-02-17 14:00:00,8.68,576.12,268.9,4.4,1,0.04,5.7
2025-02-17 15:00:00,8.91,563.12,256.3,2.4,1,0.16,8.6
2025-02-17 16:00:00,8.53,501.67,254.7,6.8,1,-0.63,9.5
2025-02-17 17:00:00,8.88,491.48,254.6,8.5,1,0.5,0.7
2025-02-17 18:00:00,2.34,30.94,223.5,7.5,1,0.05,5.8
2025-02-17 19:00:00,3.3,38.59,236.9,6.9,1,0.11,-0.2
2025-02-17 20:00:00,5.91,0.0,259.4,10.5,2,-0.3,9.9
2025-02-17 21:00:00,8.91,571.86,261.0,5.1,1,0.56,1.5
2025-02-17 22:00:00,2.52,34.62,255.8,6.8,1,-0.03,2.1
2025-02-17 23:00:00,2.84,0.0,246.2,8.1,1,-0.48,3.8
2025-02-18 00:00:00,4.2,0.0,224.8,7.6,1,-0.39,4.8
2025-02-18 01:00:00,8.19,402.7,248.8,0.4,1,-0.29,7.3
2025-02-18 02:00:00,9.6,797.48,248.1,1.2,1,0.49,-3.9
2025-02-18 03:00:00,5.72,88.07,239.2,0.6,1,0.08,1.3
2025-02-18 04:00:00,7.39,71.63,240.6,-3.2,1,0.12,12.6
2025-02-18 05:00:00,6.61,194.91,244.4,2.5,1,1.07,3.0
2025-02-18 06:00:00,5.29,24.59,261.2,0.1,1,-0.11,-4.2
2025-02-18 07:00:00,0.73,21.59,241.8,-0.6,1,-0.59,-4.5
2025-02-18 08:00:00,3.93,10.56,259.8,-2.5,1,0.08,-2.2
2025-02-18 09:00:00,6.86,110.87,235.8,1.6,1,-0.41,-1.7
2025-02-18 10:00:00,5.39,43.64,252.7,-4.0,1,0.02,-0.2
2025-02-18 11:00:00,8.1,411.29,255.9,-2.6,1,0.01,-1.2
2025-02-18 12:00:00,8.84,568.18,251.9,0.7,1,0.29,3.9
2025-02-18 13:00:00,9.55,,268.1,-2.1,1,0.06,-4.9
2025-02-18 14:00:00,9.1,644.77,246.7,4.1,1,-0.41,2.8
2025-02-18 15:00:00,5.86,47.78,285.0,4.6,1,-1.1,3.4
2025-02-18 16:00:00,4.26,0.0,248.0,6.6,1,-0.48,3.2
2025-02-18 17:00:00,4.38,21.09,251.4,4.7,1,-1.62,-4.0
2025-02-18 18:00:00,4.67,65.23,272.2,7.2,1,-0.36,4.1
2025-02-18 19:00:00,6.95,122.41,238.3,7.8,1,-0.25,6.3
2025-02-18 20:00:00,5.27,,259.4,7.5,1,-0.42,2.0
2025-02-18 21:00:00,0.46,0.0,243.9,7.3,0,0.02,3.6
2025-02-18 22:00:00,8.41,0.0,229.3,8.0,0,-0.18,5.1
2025-02-18 23:00:00,13.43,1990.76,277.1,6.0,0,3.0,-1.7
2025-02-19 00:00:00,3.36,0.0,248.9,6.4,0,-0.32,-2.3
2025-02-19 01:00:00,12.7,0.0,258.9,3.5,0,0.87,1.1
2025-02-19 02:00:00,3.06,0.0,252.8,2.5,0,0.65,2.2
2025-02-19 03:00:00,6.99,0.0,242.5,6.2,0,-0.36,-2.0
2025-02-19 04:00:00,4.06,0.0,277.2,0.2,0,-0.5,4.3
2025-02-19 05:00:00,1.53,107.52,231.9,-4.4,0,-0.15,9.3
2025-02-19 06:00:00,5.82,26.91,228.0,2.7,1,0.14,-1.4
2025-02-19 07:00:00,7.09,262.17,254.3,-0.4,1,-0.13,1.0
2025-02-19 08:00:00,8.98,582.56,240.3,-3.6,1,-0.46,-0.8
2025-02-19 09:00:00,4.26,0.0,238.2,-1.5,1,0.2,10.7
2025-02-19 10:00:00,12.87,2040.0,244.9,-3.3,1,1.14,5.7
2025-02-19 11:00:00,1.67,0.0,224.6,-1.6,1,0.7,10.6
2025-02-19 12:00:00,13.35,1986.18,229.3,-3.8,1,2.53,-2.2
2025-02-19 13:00:00,8.9,446.81,246.4,3.3,1,0.71,-3.8
2025-02-19 14:00:00,7.22,205.12,239.9,1.6,1,-0.04,3.0
2025-02-19 15:00:00,5.28,0.0,272.9,7.7,1,0.14,3.8
2025-02-19 16:00:00,10.31,1003.55,237.9,2.4,1,-0.41,6.4
2025-02-19 17:00:00,15.52,2040.0,244.1,9.8,1,7.2,-0.6
2025-02-19 18:00:00,5.72,49.95,245.5,5.9,1,0.22,16.9
2025-02-19 19:00:00,5.06,66.69,264.6,8.7,1,0.6,-3.0
2025-02-19 20:00:00,9.47,794.31,248.2,6.7,1,-0.4,2.2
2025-02-19 21:00:00,10.12,993.67,228.8,5.2,1,-0.0,10.7
2025-02-19 22:00:00,,2014.67,264.3,4.6,1,0.09,9.9
2025-02-19 23:00:00,6.56,94.07,227.7,4.7,1,-0.64,9.4
2025-02-20 00:00:00,2.33,140.94,234.0,3.1,1,1.18,12.0
2025-02-20 01:00:00,5.13,87.45,245.4,7.5,1,0.67,-5.9
2025-02-20 02:00:00,2.39,60.51,227.2,3.8,1,-0.46,-3.3
2025-02-20 03:00:00,8.56,371.61,233.8,-0.1,1,1.17,8.5
2025-02-20 04:00:00,5.41,,242.3,-0.1,1,0.51,-3.6
2025-02-20 05:00:00,5.28,30.67,259.2,0.4,1,0.93,-4.0
2025-02-20 06:00:00,7.45,253.1,240.0,-2.8,1,0.15,2.9
2025-02-20 07:00:00,7.76,228.11,263.0,-4.3,1,0.27,1.8
2025-02-20 08:00:00,10.82,1404.07,216.0,1.6,1,-0.13,10.3
2025-02-20 09:00:00,9.14,694.81,230.5,-2.8,1,0.56,-1.1
2025-02-20 10:00:00,10.26,979.4,244.7,-2.0,1,-0.11,3.0
2025-02-20 11:00:00,6.06,65.24,247.2,-0.4,1,-1.15,0.5
2025-02-20 12:00:00,,1922.4,229.9,0.1,1,-0.22,3.6
2025-02-20 13:00:00,4.21,0.0,223.6,1.2,1,-0.4,8.0
2025-02-20 14:00:00,4.49,114.75,231.9,6.5,1,-0.25,-5.6
2025-02-20 15:00:00,8.7,550.56,273.3,4.9,1,0.09,-1.0
2025-02-20 16:00:00,5.92,0.66,212.8,6.5,1,0.09,8.7
2025-02-20 17:00:00,11.25,1504.91,261.5,5.5,1,-0.04,2.7
2025-02-20 18:00:00,4.02,48.91,227.2,8.1,1,0.03,4.2
2025-02-20 19:00:00,7.74,321.48,197.0,13.0,1,0.51,-1.7
2025-02-20 20:00:00,6.64,22.22,253.6,9.4,1,0.53,3.4
2025-02-20 21:00:00,7.4,251.65,239.6,8.6,1,-0.19,-3.3
2025-02-20 22:00:00,11.2,1425.18,256.2,7.4,1,-0.32,-3.6
2025-02-20 23:00:00,2.25,57.0,267.3,9.6,1,0.1,4.2
2025-02-21 00:00:00,3.41,0.0,243.3,7.3,1,0.36,1.1
2025-02-21 01:00:00,5.92,50.47,232.6,6.8,1,-0.27,7.8
2025-02-21 02:00:00,3.53,106.63,235.0,-2.4,1,-0.42,8.2
2025-02-21 03:00:00,7.46,335.1,222.6,1.8,1,-0.94,-0.0
2025-02-21 04:00:00,3.26,0.0,247.1,0.7,1,0.04,-3.1
2025-02-21 05:00:00,2.38,111.83,224.7,1.0,1,0.55,16.6
2025-02-21 06:00:00,5.77,70.03,249.2,-2.1,1,-0.47,10.4
2025-02-21 07:00:00,3.37,41.83,238.6,-1.7,1,-1.02,5.6
2025-02-21 08:00:00,10.16,1034.79,223.6,-1.8,1,-0.12,1.3
2025-02-21 09:00:00,5.62,22.8,249.1,-2.6,1,-1.46,-0.5
2025-02-21 10:00:00,4.41,0.0,266.9,-3.0,1,-0.43,5.3
2025-02-21 11:00:00,7.14,248.31,222.8,-1.4,1,0.14,2.4
2025-02-21 12:00:00,9.82,819.9,247.9,0.5,1,-0.08,3.9
2025-02-21 13:00:00,11.58,1600.0,231.5,-2.3,1,0.14,9.2
